0.8044384,109548
0.7931632,109661
0.7920269,105812
0.7610786,108116
0.7920269,104130
0.7920269,107360
0.760728,108404
0.7920269,105548
0.79288596,112109
0.7920269,110828
0.7872428,108151.6
