0.7951458,27018
0.79434097,26941
0.791602,26636
0.7920269,26845
0.7920269,26463
0.8011653,26554
0.76026577,26633
0.79298735,26514
0.7924647,26583
0.76026577,26471
0.7872292,26665.8
