0.4180035,21073
0.40833926,21457
0.4085527,21502
0.4062141,20689
0.40237173,20732
0.41835594,20765
0.41401497,20020
0.39716825,19975
0.40449792,19898
0.4190624,21085
0.4096581,20719.6
